node_id,customer_count,supplier_count,betweenness,pagerank,rank_betweenness,rank_pagerank,rank_customers,best_centrality_rank,failed_firms,failed_oems,production_value_at_risk,share_of_oem_value,deepest_cascade,rank_impact,blockade_value_at_risk,blockade_share_of_oem_value,rank_gap,node_name,tier_name,tier_label,flow_order,region_id,trade_bloc,category_id,is_logistics_hub,node_kind,breaks_something
OSAT_0028,8.0,9.0,0.0004499614810464,0.0003585069570287,280.0,532.0,348.0,280.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,-46.0,Rivet Packaging - Penang,OSAT,OSAT,4,Southeast Asia,East Asia,Analog IC,0,Firm,Replaceable
OSAT_0029,54.0,13.0,0.0018720451238869,0.0013577713620823,33.0,68.0,31.0,31.0,11.0,4.0,3348057165.0500746,0.0026246139584594,2.0,103.0,3348057165.0500746,0.0026246139584594,-72.0,Palter Microassembly - Chengdu,OSAT,OSAT,4,China,East Asia,Power IC,0,Firm,Causes failure
OSAT_0030,2.0,7.0,5.307209829215077e-05,0.0001357782672001,870.0,1413.0,975.0,870.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,544.0,Trellis Microassembly - Batangas,OSAT,OSAT,4,Southeast Asia,East Asia,Power IC,0,Firm,Replaceable
OSAT_0031,2.0,11.0,0.0002092613487283,0.0001864313503882,529.0,1159.0,975.0,529.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,203.0,Quill Packaging - Kaohsiung,OSAT,OSAT,4,Taiwan,East Asia,Power IC,0,Firm,Replaceable
OSAT_0032,4.0,10.0,0.0002437047696078,0.0003164357328867,466.0,644.0,638.0,466.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,140.0,Wexler Packaging - Kaohsiung,OSAT,OSAT,4,Taiwan,East Asia,Memory IC,0,Firm,Replaceable
OSAT_0033,13.0,8.0,0.0008765353443348,0.0005988542308903,114.0,255.0,193.0,114.0,1.0,0.0,0.0,0.0,1.0,326.0,0.0,0.0,-212.0,Faryn Microassembly - Tainan,OSAT,OSAT,4,Taiwan,East Asia,Memory IC,0,Firm,Causes failure
OSAT_0034,4.0,10.0,0.0004110135038648,0.0003426955190145,308.0,571.0,638.0,308.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,-18.0,Yarrow Microassembly - Penang,OSAT,OSAT,4,Southeast Asia,East Asia,Analog IC,0,Firm,Replaceable
OSAT_0035,5.0,9.0,0.00017297664949,0.0002646002335753,599.0,802.0,549.0,549.0,1.0,0.0,0.0,0.0,1.0,326.0,0.0,0.0,223.0,Wend Packaging - Dalian,OSAT,OSAT,4,China,East Asia,Analog IC,0,Firm,Causes failure
OSAT_0036,20.0,5.0,0.000589308725837,0.0006579412791599,190.0,215.0,101.0,101.0,7.0,2.0,1756109722.7484698,0.0013766521489017,2.0,150.0,1756109722.7484698,0.0013766521489017,-49.0,Kestrel Assembly - Kaohsiung,OSAT,OSAT,4,Taiwan,East Asia,Power IC,0,Firm,Causes failure
OSAT_0037,6.0,12.0,0.0006825889775214,0.0004045146388419,153.0,460.0,457.0,153.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,-173.0,Trellis Microassembly - Tainan,OSAT,OSAT,4,Taiwan,East Asia,Logic IC,0,Firm,Replaceable
OSAT_0038,6.0,14.0,0.0006324134187428,0.0003118277855261,170.0,650.0,457.0,170.0,2.0,1.0,577610777.6566405,0.0004528015009479,2.0,253.0,577610777.6566405,0.0004528015009479,-83.0,Yarrow Microassembly - Bangkok,OSAT,OSAT,4,Southeast Asia,East Asia,Analog IC,0,Firm,Causes failure
OSAT_0039,86.0,10.0,0.0035582550793978,0.0019879079461599,18.0,32.0,19.0,18.0,38.0,27.0,35970436128.12747,0.0281979978535836,2.0,3.0,35970436128.12747,0.0281979978535836,15.0,Ember Assembly - Xi'an,OSAT,OSAT,4,China,East Asia,Analog IC,0,Firm,Causes failure
OSAT_0040,43.0,8.0,0.0018359065590644,0.000930806354418,35.0,118.0,46.0,35.0,28.0,17.0,17253605393.53459,0.0135254720326571,2.0,12.0,17253605393.53459,0.0135254720326571,23.0,Doran Assembly - Batam,OSAT,OSAT,4,Southeast Asia,East Asia,Memory IC,0,Firm,Causes failure
OSAT_0041,1.0,9.0,6.379097325252506e-05,0.0001478314570373,844.0,1351.0,1211.0,844.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,518.0,Prendel Assembly - Kaohsiung,OSAT,OSAT,4,Taiwan,East Asia,Logic IC,0,Firm,Replaceable
OSAT_0042,1.0,7.0,9.289268161395085e-05,0.000124288443329,764.0,1490.0,1211.0,764.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,438.0,Ferrin Microassembly - Dalian,OSAT,OSAT,4,China,East Asia,Logic IC,0,Firm,Replaceable
OSAT_0043,8.0,10.0,0.0002105174407263,0.0002794731437247,525.0,747.0,348.0,348.0,1.0,0.0,0.0,0.0,1.0,326.0,0.0,0.0,22.0,Halcy Assembly - Chengdu,OSAT,OSAT,4,China,East Asia,Power IC,0,Firm,Causes failure
OSAT_0044,61.0,13.0,0.003479244457938,0.0013685888052843,19.0,66.0,28.0,19.0,16.0,5.0,3278924172.17012,0.0025704191197342,2.0,107.0,3278924172.17012,0.0025704191197342,-88.0,Orvid Microassembly - Dalian,OSAT,OSAT,4,China,East Asia,RF IC,0,Firm,Causes failure
OSAT_0045,2.0,10.0,0.0002888230518761,0.0002657337664516,408.0,794.0,975.0,408.0,1.0,0.0,0.0,0.0,1.0,326.0,0.0,0.0,82.0,Renbeck Packaging - Tainan,OSAT,OSAT,4,Taiwan,East Asia,Memory IC,0,Firm,Causes failure
OSAT_0046,8.0,7.0,0.000441774004621,0.0003130858763298,285.0,648.0,348.0,285.0,1.0,0.0,0.0,0.0,1.0,326.0,0.0,0.0,-41.0,Quarn Assembly - Shenzhen,OSAT,OSAT,4,China,East Asia,RF IC,0,Firm,Causes failure
OSAT_0047,8.0,7.0,0.0002765203332891,0.0003794737200744,422.0,498.0,348.0,348.0,1.0,0.0,0.0,0.0,1.0,326.0,0.0,0.0,22.0,Ulvid Assembly - Tainan,OSAT,OSAT,4,Taiwan,East Asia,Analog IC,0,Firm,Causes failure
OSAT_0048,40.0,7.0,0.0015432495181391,0.0009021438948606,44.0,122.0,48.0,44.0,13.0,6.0,4926955607.093277,0.0038623463763031,2.0,63.0,4926955607.093277,0.0038623463763031,-19.0,Yarrow Packaging - Malta,OSAT,OSAT,4,North America,Western,Logic IC,0,Firm,Causes failure
OSAT_0049,3.0,10.0,0.0001571687771473,0.0002710496165888,630.0,774.0,774.0,630.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,304.0,Elstow Test Services - Kaohsiung,OSAT,OSAT,4,Taiwan,East Asia,Power IC,0,Firm,Replaceable
OSAT_0050,1.0,8.0,7.393060463977573e-05,0.0002249881721565,810.0,983.0,1211.0,810.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,484.0,Jorel Test Services - Taichung,OSAT,OSAT,4,Taiwan,East Asia,Logic IC,0,Firm,Replaceable
OSAT_0051,24.0,9.0,0.0016631012603556,0.0008198769838283,41.0,147.0,83.0,41.0,5.0,3.0,7221432565.683163,0.005661036170415,2.0,47.0,7221432565.683163,0.005661036170415,-6.0,Ulvid Assembly - Tainan 2,OSAT,OSAT,4,Taiwan,East Asia,Analog IC,0,Firm,Causes failure
OSAT_0052,25.0,15.0,0.001665165414707,0.0007746779569663,40.0,165.0,78.0,40.0,3.0,0.0,0.0,0.0,1.0,326.0,0.0,0.0,-286.0,Verity Packaging - Hsinchu,OSAT,OSAT,4,Taiwan,East Asia,Power IC,0,Firm,Causes failure
OSAT_0053,45.0,10.0,0.0011242588933402,0.0012353873638647,82.0,74.0,42.0,42.0,7.0,2.0,1606580416.5709853,0.0012594329125371,2.0,157.0,1606580416.5709853,0.0012594329125371,-115.0,Granth Packaging - Xi'an,OSAT,OSAT,4,China,East Asia,Power IC,0,Firm,Causes failure
OSAT_0054,1.0,7.0,0.0001485380272048,0.0002527213572994,647.0,849.0,1211.0,647.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,321.0,Orvid Packaging - Bangkok,OSAT,OSAT,4,Southeast Asia,East Asia,Analog IC,0,Firm,Replaceable
OSAT_0055,2.0,16.0,0.000513799583185,0.0003192445902907,233.0,635.0,975.0,233.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,-93.0,Stade Test Services - Pyeongtaek,OSAT,OSAT,4,Korea,East Asia,Analog IC,0,Firm,Replaceable
OSAT_0056,25.0,10.0,0.0017249070859866,0.0010447346032885,39.0,101.0,78.0,39.0,10.0,5.0,6006956002.158895,0.0047089818942449,2.0,52.0,6006956002.158895,0.0047089818942449,-13.0,Wexler Test Services - Penang,OSAT,OSAT,4,Southeast Asia,East Asia,MEMS sensor,0,Firm,Causes failure
OSAT_0057,8.0,12.0,0.0006269669614105,0.0004812320253077,173.0,354.0,348.0,173.0,3.0,2.0,3620472074.938572,0.0028381658602756,2.0,97.0,3620472074.938572,0.0028381658602756,76.0,Orvid Assembly - Kaohsiung,OSAT,OSAT,4,Taiwan,East Asia,MEMS sensor,0,Firm,Causes failure
OSAT_0058,2.0,12.0,0.0001075617981174,0.000211610496261,726.0,1034.0,975.0,726.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,400.0,Quarn Assembly - Taoyuan,OSAT,OSAT,4,Taiwan,East Asia,Logic IC,0,Firm,Replaceable
OSAT_0059,87.0,9.0,0.003196467857083,0.0016818669809784,22.0,47.0,18.0,18.0,14.0,3.0,678058031.8477409,0.0005315442620306,2.0,242.0,678058031.8477409,0.0005315442620306,-224.0,Isar Assembly - Wuxi,OSAT,OSAT,4,China,East Asia,Memory IC,0,Firm,Causes failure
OSAT_0060,4.0,10.0,0.0002360469476798,0.0002810527151188,478.0,741.0,638.0,478.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,152.0,Verity Test Services - Hsinchu,OSAT,OSAT,4,Taiwan,East Asia,Analog IC,0,Firm,Replaceable
OSAT_0061,19.0,11.0,0.0008412093329337,0.0007581210843346,125.0,174.0,113.0,113.0,10.0,7.0,7952818323.64323,0.0062343851829106,2.0,42.0,7952818323.64323,0.0062343851829106,71.0,Wexler Packaging - Taichung,OSAT,OSAT,4,Taiwan,East Asia,Analog IC,0,Firm,Causes failure
OSAT_0062,3.0,9.0,0.0002365847918423,0.0002758660693192,476.0,758.0,774.0,476.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,150.0,Ystad Assembly - Penang,OSAT,OSAT,4,Southeast Asia,East Asia,RF IC,0,Firm,Replaceable
OSAT_0063,6.0,6.0,0.0002850415904191,0.0002647336044221,413.0,801.0,457.0,413.0,1.0,0.0,0.0,0.0,1.0,326.0,0.0,0.0,87.0,Faryn Microassembly - Kaohsiung,OSAT,OSAT,4,Taiwan,East Asia,Analog IC,0,Firm,Causes failure
OSAT_0064,32.0,10.0,0.0011304028690029,0.0010386568657929,81.0,102.0,59.0,59.0,20.0,10.0,10489262546.32372,0.0082227583150048,2.0,34.0,10489262546.32372,0.0082227583150048,25.0,Renbeck Microassembly - Xi'an,OSAT,OSAT,4,China,East Asia,Power IC,0,Firm,Causes failure
OSAT_0065,8.0,10.0,0.0002059521483934,0.0005020662520915,538.0,330.0,348.0,330.0,2.0,1.0,573636110.6967232,0.000449685674106,2.0,256.0,573636110.6967232,0.000449685674106,74.0,Quill Test Services - Wuxi,OSAT,OSAT,4,China,East Asia,Memory IC,0,Firm,Causes failure
OSAT_0066,4.0,7.0,0.0003516439943599,0.0003705041274079,347.0,509.0,638.0,347.0,4.0,2.0,3076741245.240122,0.0024119235785821,2.0,118.0,3076741245.240122,0.0024119235785821,229.0,Alder Assembly - Hsinchu,OSAT,OSAT,4,Taiwan,East Asia,Power IC,0,Firm,Causes failure
OSAT_0067,1.0,13.0,0.0001032933008016,0.0002601168733375,734.0,820.0,1211.0,734.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,408.0,Oxbow Microassembly - Bac Ninh,OSAT,OSAT,4,Southeast Asia,East Asia,Power IC,0,Firm,Replaceable
OSAT_0068,71.0,7.0,0.002317949138403,0.0014604175611432,27.0,61.0,24.0,24.0,12.0,5.0,5621337650.236671,0.004406687381577,2.0,56.0,5621337650.236671,0.004406687381577,-32.0,Kestrel Packaging - Tianjin,OSAT,OSAT,4,China,East Asia,Memory IC,0,Firm,Causes failure
OSAT_0069,2.0,9.0,0.0001961609179613,0.0002267895185524,564.0,965.0,975.0,564.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,238.0,Ader Microassembly - Kaohsiung,OSAT,OSAT,4,Taiwan,East Asia,Power IC,0,Firm,Replaceable
OSAT_0070,4.0,7.0,0.0002501881992034,0.0002809090839035,453.0,743.0,638.0,453.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,127.0,Alder Microassembly - Hsinchu,OSAT,OSAT,4,Taiwan,East Asia,Logic IC,0,Firm,Replaceable
OSAT_0071,25.0,11.0,0.0006669879231877,0.0007243682756626,160.0,188.0,78.0,78.0,11.0,6.0,5913269195.568264,0.0046355387933122,2.0,55.0,5913269195.568264,0.0046355387933122,23.0,Kestrel Assembly - Xi'an,OSAT,OSAT,4,China,East Asia,Analog IC,0,Firm,Causes failure
OSAT_0072,2.0,12.0,0.0001833359897086,0.0001722966976617,583.0,1233.0,975.0,583.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,257.0,Cortex Assembly - Shanghai,OSAT,OSAT,4,China,East Asia,MEMS sensor,0,Firm,Replaceable
OSAT_0073,4.0,9.0,0.000235502931722,0.0003460258239332,480.0,558.0,638.0,480.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,154.0,Vantor Microassembly - Icheon,OSAT,OSAT,4,Korea,East Asia,RF IC,0,Firm,Replaceable
OSAT_0074,47.0,5.0,0.000744979693746,0.0011029245660942,137.0,89.0,41.0,41.0,14.0,6.0,3709333912.094555,0.0029078265639842,2.0,87.0,3709333912.094555,0.0029078265639842,-46.0,Calder Microassembly - Bac Ninh,OSAT,OSAT,4,Southeast Asia,East Asia,Analog IC,0,Firm,Causes failure
OSAT_0075,0.0,8.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,785.0,Oxbow Packaging - Taichung,OSAT,OSAT,4,Taiwan,East Asia,Analog IC,0,Firm,Replaceable
OSAT_0076,16.0,7.0,0.0004941992199871,0.000620534277925,245.0,241.0,146.0,146.0,5.0,2.0,1373180656.1229336,0.0010764658247682,2.0,171.0,1373180656.1229336,0.0010764658247682,-25.0,Isar Microassembly - Xi'an,OSAT,OSAT,4,China,East Asia,Analog IC,0,Firm,Causes failure
OSAT_0077,2.0,6.0,0.0001582500315791,0.0001715288122428,628.0,1237.0,975.0,628.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,302.0,Mervi Test Services - Hsinchu,OSAT,OSAT,4,Taiwan,East Asia,Analog IC,0,Firm,Replaceable
OSAT_0078,1.0,7.0,9.2994795101395e-06,0.0001166498198447,1061.0,1526.0,1211.0,1061.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,735.0,Calder Assembly - Tainan,OSAT,OSAT,4,Taiwan,East Asia,Power IC,0,Firm,Replaceable
OSAT_0079,20.0,12.0,0.0005464558221429,0.0005716284537508,209.0,271.0,101.0,101.0,6.0,2.0,408560504.13435405,0.0003202793587935,2.0,290.0,408560504.13435405,0.0003202793587935,-189.0,Belan Packaging - Batangas,OSAT,OSAT,4,Southeast Asia,East Asia,Logic IC,0,Firm,Causes failure
OSAT_0080,0.0,10.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,785.0,Jorel Assembly - Hiroshima,OSAT,OSAT,4,Japan,East Asia,Analog IC,0,Firm,Replaceable
OSAT_0081,7.0,9.0,0.000458492726053,0.0002609155426357,270.0,815.0,407.0,270.0,1.0,0.0,0.0,0.0,1.0,326.0,0.0,0.0,-56.0,Yarrow Packaging - Xi'an,OSAT,OSAT,4,China,East Asia,RF IC,0,Firm,Causes failure
OSAT_0082,16.0,10.0,0.0005871063920317,0.0006153432385434,192.0,244.0,146.0,146.0,2.0,1.0,1362830505.9551194,0.0010683521196361,2.0,175.0,1362830505.9551194,0.0010683521196361,-29.0,Mordant Microassembly - Shenzhen,OSAT,OSAT,4,China,East Asia,Power IC,0,Firm,Causes failure
OSAT_0083,12.0,13.0,0.0004711889936044,0.0003019632295954,261.0,673.0,213.0,213.0,1.0,0.0,0.0,0.0,1.0,326.0,0.0,0.0,-113.0,Quill Microassembly - Shenzhen,OSAT,OSAT,4,China,East Asia,Logic IC,0,Firm,Causes failure
OSAT_0084,6.0,9.0,0.0002132399184926,0.0003566018013439,522.0,535.0,457.0,457.0,3.0,1.0,1331084782.4922695,0.0010434659648261,2.0,181.0,1331084782.4922695,0.0010434659648261,276.0,Halcy Test Services - Singapore,OSAT,OSAT,4,Southeast Asia,East Asia,Power IC,0,Firm,Causes failure
OSAT_0085,11.0,9.0,0.0006985184947946,0.0006637259690976,150.0,209.0,234.0,150.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,-176.0,Granth Assembly - Chengdu,OSAT,OSAT,4,China,East Asia,MEMS sensor,0,Firm,Replaceable
OSAT_0086,2.0,12.0,0.0004087613675879,0.0002468423497069,310.0,873.0,975.0,310.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,-16.0,Thorne Microassembly - Taoyuan,OSAT,OSAT,4,Taiwan,East Asia,Power IC,0,Firm,Replaceable
OSAT_0087,7.0,9.0,0.0006439480555884,0.0005954046557383,163.0,259.0,407.0,163.0,4.0,3.0,3075122755.795987,0.0024106548099269,2.0,121.0,3075122755.795987,0.0024106548099269,42.0,Ader Assembly - Crolles,OSAT,OSAT,4,Europe,Western,Analog IC,0,Firm,Causes failure
OSAT_0088,1.0,9.0,7.523244122704198e-05,0.0002761847161538,806.0,757.0,1211.0,757.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,431.0,Verity Assembly - Cheongju,OSAT,OSAT,4,Korea,East Asia,Memory IC,0,Firm,Replaceable
OSAT_0089,136.0,8.0,0.0025708953209378,0.0024243889306313,24.0,22.0,15.0,15.0,52.0,22.0,16742388769.802158,0.0131247183357218,2.0,18.0,16742388769.802158,0.0131247183357218,-3.0,Prendel Assembly - Shenzhen,OSAT,OSAT,4,China,East Asia,Logic IC,0,Firm,Causes failure
OSAT_0090,11.0,10.0,0.0010749192579873,0.0004918439912792,87.0,347.0,234.0,87.0,1.0,0.0,0.0,0.0,1.0,326.0,0.0,0.0,-239.0,Oxbow Packaging - Tainan,OSAT,OSAT,4,Taiwan,East Asia,Power IC,0,Firm,Causes failure
OSAT_0091,4.0,12.0,0.0002295018812284,0.00022888158853,488.0,957.0,638.0,488.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,162.0,Yarrow Assembly - Tainan,OSAT,OSAT,4,Taiwan,East Asia,Memory IC,0,Firm,Replaceable
OSAT_0092,53.0,7.0,0.0010507546089649,0.0011513406189391,90.0,83.0,32.0,32.0,11.0,4.0,3410771383.792703,0.0026737769822046,2.0,101.0,3410771383.792703,0.0026737769822046,-69.0,Lumen Test Services - Xi'an,OSAT,OSAT,4,China,East Asia,RF IC,0,Firm,Causes failure
OSAT_0093,10.0,5.0,0.0010752837070549,0.0004751756154687,86.0,366.0,267.0,86.0,10.0,7.0,4834856926.348334,0.0037901482413483,2.0,72.0,4834856926.348334,0.0037901482413483,14.0,Belan Packaging - Batam,OSAT,OSAT,4,Southeast Asia,East Asia,Power IC,0,Firm,Causes failure
OSAT_0094,50.0,9.0,0.0013095019576915,0.0009914453910585,61.0,107.0,38.0,38.0,9.0,4.0,4725985527.1071205,0.0037048016119334,2.0,75.0,4725985527.1071205,0.0037048016119334,-37.0,Elstow Test Services - Bangkok,OSAT,OSAT,4,Southeast Asia,East Asia,Logic IC,0,Firm,Causes failure
OSAT_0095,1.0,7.0,3.5007884392288805e-05,0.0001455936727771,931.0,1362.0,1211.0,931.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,605.0,Oxbow Microassembly - Wuxi,OSAT,OSAT,4,China,East Asia,Logic IC,0,Firm,Replaceable
OSAT_0096,14.0,12.0,0.0009313078394271,0.0005506445167032,104.0,286.0,175.0,104.0,2.0,1.0,68169496.2817602,5.343953303723879e-05,2.0,321.0,68169496.2817602,5.343953303723879e-05,-217.0,Trellis Packaging - Tainan,OSAT,OSAT,4,Taiwan,East Asia,Logic IC,0,Firm,Causes failure
OSAT_0097,2.0,11.0,0.0004200399609256,0.0002727900035728,301.0,765.0,975.0,301.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,-25.0,Oxbow Test Services - Batangas,OSAT,OSAT,4,Southeast Asia,East Asia,Power IC,0,Firm,Replaceable
OSAT_0098,2.0,11.0,0.0001598037750744,0.0002827584746557,624.0,732.0,975.0,624.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,298.0,Mervi Test Services - Pyeongtaek,OSAT,OSAT,4,Korea,East Asia,RF IC,0,Firm,Replaceable
OSAT_0099,3.0,12.0,0.0004100270945995,0.0002821127714655,309.0,739.0,774.0,309.0,2.0,1.0,4022933647.463218,0.0031536641355196,2.0,82.0,4022933647.463218,0.0031536641355196,227.0,Faryn Assembly - Kaohsiung,OSAT,OSAT,4,Taiwan,East Asia,Analog IC,0,Firm,Causes failure
OSAT_0100,12.0,7.0,0.0006164717809581,0.0005088179742262,176.0,323.0,213.0,176.0,2.0,0.0,0.0,0.0,1.0,326.0,0.0,0.0,-150.0,Calder Microassembly - Kaohsiung,OSAT,OSAT,4,Taiwan,East Asia,Logic IC,0,Firm,Causes failure
OSAT_0101,4.0,11.0,0.0003226658330272,0.0001720576961323,374.0,1234.0,638.0,374.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,48.0,Lethe Assembly - Hsinchu,OSAT,OSAT,4,Taiwan,East Asia,Memory IC,0,Firm,Replaceable
OSAT_0102,2.0,9.0,0.0001426168731394,0.0002911832037982,663.0,707.0,975.0,663.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,337.0,Alder Packaging - Pyeongtaek,OSAT,OSAT,4,Korea,East Asia,Logic IC,0,Firm,Replaceable
OSAT_0103,8.0,13.0,0.0009657109313059,0.000476277663829,99.0,364.0,348.0,99.0,4.0,1.0,382004158.4297153,0.0002994612687233,2.0,299.0,382004158.4297153,0.0002994612687233,-200.0,Gethin Packaging - Hsinchu,OSAT,OSAT,4,Taiwan,East Asia,Memory IC,0,Firm,Causes failure
OSAT_0104,14.0,9.0,0.0002588885181724,0.0004806467636696,441.0,355.0,175.0,175.0,1.0,0.0,0.0,0.0,1.0,326.0,0.0,0.0,-151.0,Belan Microassembly - Chengdu,OSAT,OSAT,4,China,East Asia,RF IC,0,Firm,Causes failure
OSAT_0105,6.0,12.0,0.000453861465659,0.0003032357549431,276.0,669.0,457.0,276.0,3.0,2.0,523447598.1581596,0.0004103418206204,2.0,268.0,523447598.1581596,0.0004103418206204,8.0,Ystad Packaging - Batangas,OSAT,OSAT,4,Southeast Asia,East Asia,Logic IC,0,Firm,Causes failure
OSAT_0106,4.0,9.0,0.0001273726278205,0.0002226084154314,684.0,989.0,638.0,638.0,1.0,0.0,0.0,0.0,1.0,326.0,0.0,0.0,312.0,Stade Microassembly - Bangkok,OSAT,OSAT,4,Southeast Asia,East Asia,Analog IC,0,Firm,Causes failure
OSAT_0107,6.0,9.0,0.0002732880295581,0.0002468449716116,432.0,872.0,457.0,432.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,106.0,Quarn Packaging - Shanghai,OSAT,OSAT,4,China,East Asia,Analog IC,0,Firm,Replaceable
OSAT_0108,29.0,15.0,0.002053871835036,0.0008372587839863,29.0,143.0,65.0,29.0,3.0,0.0,0.0,0.0,1.0,326.0,0.0,0.0,-297.0,Korrin Packaging - Taoyuan,OSAT,OSAT,4,Taiwan,East Asia,Logic IC,0,Firm,Causes failure
OSAT_0109,17.0,10.0,0.0010522541655172,0.0005966653774137,89.0,257.0,132.0,89.0,3.0,1.0,773220892.1406728,0.0006061444731797,2.0,238.0,773220892.1406728,0.0006061444731797,-149.0,Trellis Microassembly - Bangkok,OSAT,OSAT,4,Southeast Asia,East Asia,Analog IC,0,Firm,Causes failure
OSAT_0110,13.0,8.0,0.0007576668854289,0.0007083052909037,132.0,197.0,193.0,132.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,-194.0,Cortex Packaging - Batangas,OSAT,OSAT,4,Southeast Asia,East Asia,MEMS sensor,0,Firm,Replaceable
OSAT_0111,2.0,7.0,0.0002191331521463,0.0002038610533086,509.0,1072.0,975.0,509.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,183.0,Ember Test Services - Hillsboro,OSAT,OSAT,4,North America,Western,Logic IC,0,Firm,Replaceable
OSAT_0112,2.0,14.0,0.0004312590051244,0.0002499061079116,291.0,858.0,975.0,291.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,-35.0,Belan Assembly - Batam,OSAT,OSAT,4,Southeast Asia,East Asia,Power IC,0,Firm,Replaceable
OSAT_0113,4.0,13.0,0.000337771177926,0.0003505197000216,357.0,547.0,638.0,357.0,1.0,0.0,0.0,0.0,1.0,326.0,0.0,0.0,31.0,Ulvid Packaging - Kitakyushu,OSAT,OSAT,4,Japan,East Asia,Logic IC,0,Firm,Causes failure
OSAT_0114,7.0,9.0,0.0001919929321924,0.0002969543339239,571.0,688.0,407.0,407.0,2.0,1.0,1140655290.344575,0.0008941841937708,2.0,196.0,1140655290.344575,0.0008941841937708,211.0,Lethe Packaging - Tainan,OSAT,OSAT,4,Taiwan,East Asia,Power IC,0,Firm,Causes failure
OSAT_0115,4.0,6.0,0.0001280593680563,0.0002880484760144,682.0,717.0,638.0,638.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,312.0,Oxbow Test Services - Batam,OSAT,OSAT,4,Southeast Asia,East Asia,Logic IC,0,Firm,Replaceable
OSAT_0116,13.0,9.0,0.0014081465204146,0.0006409982987717,54.0,226.0,193.0,54.0,16.0,14.0,23374487601.38156,0.018323763127714,2.0,6.0,23374487601.38156,0.018323763127714,48.0,Quarn Assembly - Penang,OSAT,OSAT,4,Southeast Asia,East Asia,Power IC,0,Firm,Causes failure
OSAT_0117,10.0,9.0,0.0005609042310388,0.00061303069507,204.0,246.0,267.0,204.0,2.0,1.0,961764140.2758588,0.0007539475770199,2.0,213.0,961764140.2758588,0.0007539475770199,-9.0,Ember Test Services - Ottawa,OSAT,OSAT,4,North America,Western,MEMS sensor,0,Firm,Causes failure
OSAT_0118,10.0,9.0,0.0003873528318379,0.0004011957877069,320.0,465.0,267.0,267.0,2.0,1.0,1547303114.967901,0.0012129641619938,2.0,159.0,1547303114.967901,0.0012129641619938,108.0,Prendel Test Services - Bac Ninh,OSAT,OSAT,4,Southeast Asia,East Asia,Analog IC,0,Firm,Causes failure
OSAT_0119,13.0,12.0,0.0004751567611679,0.0005121900533305,258.0,318.0,193.0,193.0,14.0,11.0,12651927509.270094,0.0099181178532089,2.0,27.0,12651927509.270094,0.0099181178532089,166.0,Gethin Microassembly - Taichung,OSAT,OSAT,4,Taiwan,East Asia,Analog IC,0,Firm,Causes failure
